parcela,año,Especie,fun_group,abundancia,abundancia_std,area_total_ha,area_somera_ha,area_profunda_ha
A2,2016,Anas platyrhynchos,duck_dabb,1675,0.1675,51.93,12.33,39.6
A2,2016,Aythya ferina,duck_dive,500,0.05,51.93,12.33,39.6
A2,2016,Himantopus himantopus,wader_mid,642,0.09876923076923078,51.93,12.33,39.6
A2,2016,Limosa limosa,wader_mid,6500,0.21666666666666667,51.93,12.33,39.6
A2,2016,Mareca penelope,duck_dabb,10,5.040068544932211e-4,51.93,12.33,39.6
A2,2016,Mareca strepera,duck_dabb,30,0.012,51.93,12.33,39.6
A2,2016,Marmaronetta angustirostris,duck_dabb,117,0.13,51.93,12.33,39.6
A2,2016,Netta rufina,duck_dive,50,0.00649350649350649,51.93,12.33,39.6
A2,2016,Oxyura leucocephala,duck_dive,7,0.0220125786163522,51.93,12.33,39.6
A2,2016,Phoenicopterus roseus,wader_deep,820,0.0233425375046258,51.93,12.33,39.6
A2,2016,Platalea leucorodia,wader_deep,360,0.7964601769911505,51.93,12.33,39.6
A2,2016,Recurvirostra avosetta,wader_mid,1780,0.14471544715447154,51.93,12.33,39.6
A2,2016,Spatula clypeata,duck_dabb,15,3e-4,51.93,12.33,39.6
A2,2016,Tadorna tadorna,duck_dabb,124,0.01192307692307692,51.93,12.33,39.6
A2,2017,Actitis hypoleucos,wader_shall,2,0.1111111111111111,52.38,8.01,44.37
A2,2017,Anas crecca,duck_dabb,58,0.0029,52.38,8.01,44.37
A2,2017,Anas platyrhynchos,duck_dabb,397,0.0397,52.38,8.01,44.37
A2,2017,Aythya ferina,duck_dive,66,0.0066,52.38,8.01,44.37
A2,2017,Himantopus himantopus,wader_mid,95,0.01461538461538461,52.38,8.01,44.37
A2,2017,Limosa limosa,wader_mid,20,6.666666666666666e-4,52.38,8.01,44.37
A2,2017,Mareca penelope,duck_dabb,68,0.0034272466105539,52.38,8.01,44.37
A2,2017,Mareca strepera,duck_dabb,42,0.0168,52.38,8.01,44.37
A2,2017,Marmaronetta angustirostris,duck_dabb,264,0.29333333333333333,52.38,8.01,44.37
A2,2017,Netta rufina,duck_dive,241,0.0312987012987013,52.38,8.01,44.37
A2,2017,Oxyura leucocephala,duck_dive,7,0.0220125786163522,52.38,8.01,44.37
A2,2017,Phoenicopterus roseus,wader_deep,952,0.02710011671268752,52.38,8.01,44.37
A2,2017,Platalea leucorodia,wader_deep,42,0.09292035398230088,52.38,8.01,44.37
A2,2017,Plegadis falcinellus,wader_deep,98,0.00786201363818692,52.38,8.01,44.37
A2,2017,Recurvirostra avosetta,wader_mid,450,0.03658536585365853,52.38,8.01,44.37
A2,2017,Spatula clypeata,duck_dabb,687,0.01374,52.38,8.01,44.37
A2,2017,Tadorna tadorna,duck_dabb,112,0.01076923076923076,52.38,8.01,44.37
A2,2018,Anas acuta,duck_dabb,80,0.00156862745098039,51.66,7.74,43.92
A2,2018,Anas crecca,duck_dabb,690,0.0345,51.66,7.74,43.92
A2,2018,Anas platyrhynchos,duck_dabb,480,0.048,51.66,7.74,43.92
A2,2018,Aythya ferina,duck_dive,240,0.024,51.66,7.74,43.92
A2,2018,Himantopus himantopus,wader_mid,100,0.01538461538461538,51.66,7.74,43.92
A2,2018,Mareca penelope,duck_dabb,260,0.01310417821682375,51.66,7.74,43.92
A2,2018,Mareca strepera,duck_dabb,190,0.076,51.66,7.74,43.92
A2,2018,Marmaronetta angustirostris,duck_dabb,9,0.01,51.66,7.74,43.92
A2,2018,Netta rufina,duck_dive,65,0.00844155844155844,51.66,7.74,43.92
A2,2018,Oxyura leucocephala,duck_dive,5,0.01572327044025157,51.66,7.74,43.92
A2,2018,Phoenicopterus roseus,wader_deep,350,0.00996327820319394,51.66,7.74,43.92
A2,2018,Platalea leucorodia,wader_deep,12,0.02654867256637168,51.66,7.74,43.92
A2,2018,Recurvirostra avosetta,wader_mid,1780,0.14471544715447154,51.66,7.74,43.92
A2,2018,Spatula clypeata,duck_dabb,2540,0.0508,51.66,7.74,43.92
A2,2018,Spatula querquedula,duck_dabb,2,0.00826446280991735,51.66,7.74,43.92
A2,2018,Tringa totanus,wader_shall,2,0.00350262697022767,51.66,7.74,43.92
A2,2019,Anas acuta,duck_dabb,650,0.01274509803921568,53.55,8.82,44.73
A2,2019,Anas crecca,duck_dabb,890,0.0445,53.55,8.82,44.73
A2,2019,Anas platyrhynchos,duck_dabb,1952,0.1952,53.55,8.82,44.73
A2,2019,Aythya ferina,duck_dive,1900,0.19,53.55,8.82,44.73
A2,2019,Himantopus himantopus,wader_mid,260,0.04,53.55,8.82,44.73
A2,2019,Mareca penelope,duck_dabb,375,0.01890025704349579,53.55,8.82,44.73
A2,2019,Mareca strepera,duck_dabb,95,0.038,53.55,8.82,44.73
A2,2019,Marmaronetta angustirostris,duck_dabb,178,0.19777777777777775,53.55,8.82,44.73
A2,2019,Oxyura leucocephala,duck_dive,66,0.20754716981132076,53.55,8.82,44.73
A2,2019,Phoenicopterus roseus,wader_deep,254,0.0072304933246036,53.55,8.82,44.73
A2,2019,Platalea leucorodia,wader_deep,5,0.01106194690265486,53.55,8.82,44.73
A2,2019,Spatula clypeata,duck_dabb,2400,0.048,53.55,8.82,44.73
A2,2019,Tadorna tadorna,duck_dabb,23,0.00221153846153846,53.55,8.82,44.73
A2,2020,Anas acuta,duck_dabb,410,0.00803921568627451,55.26,9.63,45.63
A2,2020,Anas crecca,duck_dabb,120,0.006,55.26,9.63,45.63
A2,2020,Anas platyrhynchos,duck_dabb,840,0.084,55.26,9.63,45.63
A2,2020,Aythya ferina,duck_dive,410,0.041,55.26,9.63,45.63
A2,2020,Himantopus himantopus,wader_mid,12,0.00184615384615384,55.26,9.63,45.63
A2,2020,Mareca penelope,duck_dabb,1750,0.0882011995363137,55.26,9.63,45.63
A2,2020,Mareca strepera,duck_dabb,250,0.1,55.26,9.63,45.63
A2,2020,Marmaronetta angustirostris,duck_dabb,249,0.27666666666666667,55.26,9.63,45.63
A2,2020,Netta rufina,duck_dive,890,0.11558441558441558,55.26,9.63,45.63
A2,2020,Oxyura leucocephala,duck_dive,12,0.03773584905660377,55.26,9.63,45.63
A2,2020,Phoenicopterus roseus,wader_deep,200,0.00569330183039653,55.26,9.63,45.63
A2,2020,Platalea leucorodia,wader_deep,4,0.00884955752212389,55.26,9.63,45.63
A2,2020,Spatula clypeata,duck_dabb,500,0.01,55.26,9.63,45.63
A2,2021,Anas acuta,duck_dabb,10,1.96078431372549e-4,56.52,10.08,46.44
A2,2021,Anas crecca,duck_dabb,120,0.006,56.52,10.08,46.44
A2,2021,Anas platyrhynchos,duck_dabb,1000,0.1,56.52,10.08,46.44
A2,2021,Aythya ferina,duck_dive,186,0.0186,56.52,10.08,46.44
A2,2021,Mareca penelope,duck_dabb,10,5.040068544932211e-4,56.52,10.08,46.44
A2,2021,Netta rufina,duck_dive,90,0.01168831168831168,56.52,10.08,46.44
A2,2021,Oxyura leucocephala,duck_dive,23,0.07232704402515723,56.52,10.08,46.44
A2,2021,Phoenicopterus roseus,wader_deep,115,0.003273648552478,56.52,10.08,46.44
A2,2021,Platalea leucorodia,wader_deep,2,0.00442477876106194,56.52,10.08,46.44
A2,2021,Plegadis falcinellus,wader_deep,8,6.417970316887284e-4,56.52,10.08,46.44
A2,2021,Spatula clypeata,duck_dabb,125,0.0025,56.52,10.08,46.44
A2,2022,Anas crecca,duck_dabb,120,0.006,57.69,12.78,44.91
A2,2022,Anas platyrhynchos,duck_dabb,1650,0.165,57.69,12.78,44.91
A2,2022,Aythya ferina,duck_dive,89,0.0089,57.69,12.78,44.91
A2,2022,Himantopus himantopus,wader_mid,18,0.00276923076923076,57.69,12.78,44.91
A2,2022,Mareca penelope,duck_dabb,55,0.00277203769971271,57.69,12.78,44.91
A2,2022,Mareca strepera,duck_dabb,30,0.012,57.69,12.78,44.91
A2,2022,Netta rufina,duck_dive,32,0.00415584415584415,57.69,12.78,44.91
A2,2022,Phoenicopterus roseus,wader_deep,100,0.00284665091519826,57.69,12.78,44.91
A2,2022,Platalea leucorodia,wader_deep,14,0.03097345132743362,57.69,12.78,44.91
A2,2022,Plegadis falcinellus,wader_deep,24,0.00192539109506618,57.69,12.78,44.91
A2,2022,Recurvirostra avosetta,wader_mid,49,0.00398373983739837,57.69,12.78,44.91
A2,2022,Spatula clypeata,duck_dabb,430,0.0086,57.69,12.78,44.91
A2,2023,Anas platyrhynchos,duck_dabb,480,0.048,59.04,8.01,51.03
A2,2023,Aythya ferina,duck_dive,74,0.0074,59.04,8.01,51.03
A2,2023,Himantopus himantopus,wader_mid,18,0.00276923076923076,59.04,8.01,51.03
A2,2023,Mareca strepera,duck_dabb,14,0.0056,59.04,8.01,51.03
A2,2023,Oxyura leucocephala,duck_dive,1,0.00314465408805031,59.04,8.01,51.03
A2,2023,Phoenicopterus roseus,wader_deep,240,0.00683196219647584,59.04,8.01,51.03
A2,2023,Platalea leucorodia,wader_deep,11,0.0243362831858407,59.04,8.01,51.03
A2,2023,Plegadis falcinellus,wader_deep,9,7.220216606498195e-4,59.04,8.01,51.03
A2,2023,Recurvirostra avosetta,wader_mid,6,4.878048780487805e-4,59.04,8.01,51.03
A2,2023,Spatula clypeata,duck_dabb,470,0.0094,59.04,8.01,51.03
A2,2023,Tringa totanus,wader_shall,2,0.00350262697022767,59.04,8.01,51.03
A2,2024,Actitis hypoleucos,wader_shall,2,0.1111111111111111,61.65,8.28,53.37
A2,2024,Anas acuta,duck_dabb,20,3.92156862745098e-4,61.65,8.28,53.37
A2,2024,Anas platyrhynchos,duck_dabb,458,0.0458,61.65,8.28,53.37
A2,2024,Aythya ferina,duck_dive,260,0.026,61.65,8.28,53.37
A2,2024,Himantopus himantopus,wader_mid,210,0.03230769230769231,61.65,8.28,53.37
A2,2024,Limosa lapponica,wader_shall,12,0.04181184668989547,61.65,8.28,53.37
A2,2024,Mareca penelope,duck_dabb,60,0.00302404112695932,61.65,8.28,53.37
A2,2024,Mareca strepera,duck_dabb,140,0.056,61.65,8.28,53.37
A2,2024,Marmaronetta angustirostris,duck_dabb,2,0.00222222222222222,61.65,8.28,53.37
A2,2024,Netta rufina,duck_dive,650,0.08441558441558442,61.65,8.28,53.37
A2,2024,Oxyura leucocephala,duck_dive,2,0.00628930817610062,61.65,8.28,53.37
A2,2024,Phoenicopterus roseus,wader_deep,550,0.01565658003359048,61.65,8.28,53.37
A2,2024,Platalea leucorodia,wader_deep,68,0.1504424778761062,61.65,8.28,53.37
A2,2024,Plegadis falcinellus,wader_deep,28,0.00224628961091054,61.65,8.28,53.37
A2,2024,Recurvirostra avosetta,wader_mid,350,0.02845528455284552,61.65,8.28,53.37
A2,2024,Spatula clypeata,duck_dabb,890,0.0178,61.65,8.28,53.37
A2,2024,Tringa totanus,wader_shall,5,0.00875656742556917,61.65,8.28,53.37
A2,2025,Anas acuta,duck_dabb,25,4.901960784313725e-4,61.74,8.55,53.19
A2,2025,Anas crecca,duck_dabb,30,0.0015,61.74,8.55,53.19
A2,2025,Anas platyrhynchos,duck_dabb,1600,0.16,61.74,8.55,53.19
A2,2025,Aythya ferina,duck_dive,260,0.026,61.74,8.55,53.19
A2,2025,Himantopus himantopus,wader_mid,98,0.01507692307692307,61.74,8.55,53.19
A2,2025,Mareca penelope,duck_dabb,320,0.01612821934378307,61.74,8.55,53.19
A2,2025,Mareca strepera,duck_dabb,38,0.0152,61.74,8.55,53.19
A2,2025,Netta rufina,duck_dive,110,0.01428571428571428,61.74,8.55,53.19
A2,2025,Oxyura leucocephala,duck_dive,41,0.1289308176100629,61.74,8.55,53.19
A2,2025,Phoenicopterus roseus,wader_deep,650,0.01850323094878875,61.74,8.55,53.19
A2,2025,Platalea leucorodia,wader_deep,11,0.0243362831858407,61.74,8.55,53.19
A2,2025,Spatula clypeata,duck_dabb,450,0.009,61.74,8.55,53.19
A3,2005,Actitis hypoleucos,wader_shall,1,0.05555555555555555,67.77,5.58,62.19
A3,2005,Anas platyrhynchos,duck_dabb,2600,0.26,67.77,5.58,62.19
A3,2005,Anser anser,grazer,8,1.818181818181818e-4,67.77,5.58,62.19
A3,2005,Himantopus himantopus,wader_mid,30,0.00461538461538461,67.77,5.58,62.19
A3,2005,Mareca penelope,duck_dabb,100,0.00504006854493221,67.77,5.58,62.19
A3,2005,Mareca strepera,duck_dabb,30,0.012,67.77,5.58,62.19
A3,2005,Phoenicopterus roseus,wader_deep,270,0.00768595747103532,67.77,5.58,62.19
A3,2005,Platalea leucorodia,wader_deep,5,0.01106194690265486,67.77,5.58,62.19
A3,2005,Recurvirostra avosetta,wader_mid,10,8.130081300813008e-4,67.77,5.58,62.19
A3,2005,Spatula clypeata,duck_dabb,170,0.0034,67.77,5.58,62.19
A3,2005,Tadorna tadorna,duck_dabb,12,0.00115384615384615,67.77,5.58,62.19
A3,2005,Tringa ochropus,wader_shall,1,0.00552486187845303,67.77,5.58,62.19
A3,2006,Actitis hypoleucos,wader_shall,1,0.05555555555555555,53.64,5.13,48.51
A3,2006,Anas platyrhynchos,duck_dabb,40,0.004,53.64,5.13,48.51
A3,2006,Phoenicopterus roseus,wader_deep,260,0.0074012923795155,53.64,5.13,48.51
A3,2006,Platalea leucorodia,wader_deep,2,0.00442477876106194,53.64,5.13,48.51
A3,2006,Recurvirostra avosetta,wader_mid,70,0.0056910569105691,53.64,5.13,48.51
A3,2006,Tringa ochropus,wader_shall,1,0.00552486187845303,53.64,5.13,48.51
A3,2007,Anas acuta,duck_dabb,3,5.882352941176471e-5,61.29,4.5,56.79
A3,2007,Anas crecca,duck_dabb,5,2.5e-4,61.29,4.5,56.79
A3,2007,Anas platyrhynchos,duck_dabb,1460,0.146,61.29,4.5,56.79
A3,2007,Aythya ferina,duck_dive,4,4e-4,61.29,4.5,56.79
A3,2007,Himantopus himantopus,wader_mid,10,0.00153846153846153,61.29,4.5,56.79
A3,2007,Mareca penelope,duck_dabb,92,0.00463686306133763,61.29,4.5,56.79
A3,2007,Mareca strepera,duck_dabb,180,0.072,61.29,4.5,56.79
A3,2007,Netta rufina,duck_dive,300,0.03896103896103896,61.29,4.5,56.79
A3,2007,Phoenicopterus roseus,wader_deep,852,0.02425346579748925,61.29,4.5,56.79
A3,2007,Platalea leucorodia,wader_deep,10,0.02212389380530973,61.29,4.5,56.79
A3,2007,Spatula clypeata,duck_dabb,1500,0.03,61.29,4.5,56.79
A3,2008,Actitis hypoleucos,wader_shall,1,0.05555555555555555,62.82,10.08,52.74
A3,2008,Anas platyrhynchos,duck_dabb,190,0.019,62.82,10.08,52.74
A3,2008,Aythya ferina,duck_dive,230,0.023,62.82,10.08,52.74
A3,2008,Himantopus himantopus,wader_mid,15,0.0023076923076923,62.82,10.08,52.74
A3,2008,Mareca penelope,duck_dabb,42,0.00211682878887152,62.82,10.08,52.74
A3,2008,Mareca strepera,duck_dabb,34,0.0136,62.82,10.08,52.74
A3,2008,Netta rufina,duck_dive,41,0.00532467532467532,62.82,10.08,52.74
A3,2008,Phoenicopterus roseus,wader_deep,442,0.01258219704517635,62.82,10.08,52.74
A3,2008,Recurvirostra avosetta,wader_mid,120,0.00975609756097561,62.82,10.08,52.74
A3,2008,Spatula clypeata,duck_dabb,895,0.0179,62.82,10.08,52.74
A3,2010,Actitis hypoleucos,wader_shall,2,0.1111111111111111,20.16,1.8,18.36
A3,2010,Anas acuta,duck_dabb,210,0.00411764705882353,20.16,1.8,18.36
A3,2010,Anas crecca,duck_dabb,100,0.005,20.16,1.8,18.36
A3,2010,Anas platyrhynchos,duck_dabb,140,0.014,20.16,1.8,18.36
A3,2010,Aythya ferina,duck_dive,24,0.0024,20.16,1.8,18.36
A3,2010,Mareca penelope,duck_dabb,690,0.03477647296003226,20.16,1.8,18.36
A3,2010,Netta rufina,duck_dive,227,0.02948051948051948,20.16,1.8,18.36
A3,2010,Phoenicopterus roseus,wader_deep,862,0.02453813088900908,20.16,1.8,18.36
A3,2010,Platalea leucorodia,wader_deep,2,0.00442477876106194,20.16,1.8,18.36
A3,2010,Spatula clypeata,duck_dabb,3750,0.075,20.16,1.8,18.36
A3,2012,Actitis hypoleucos,wader_shall,3,0.16666666666666666,65.88,6.03,59.85
A3,2012,Anas platyrhynchos,duck_dabb,140,0.014,65.88,6.03,59.85
A3,2012,Aythya ferina,duck_dive,35,0.0035,65.88,6.03,59.85
A3,2012,Mareca strepera,duck_dabb,5,0.002,65.88,6.03,59.85
A3,2012,Netta rufina,duck_dive,75,0.00974025974025974,65.88,6.03,59.85
A3,2012,Phoenicopterus roseus,wader_deep,610,0.01736457058270944,65.88,6.03,59.85
A3,2012,Platalea leucorodia,wader_deep,5,0.01106194690265486,65.88,6.03,59.85
A3,2012,Recurvirostra avosetta,wader_mid,280,0.02276422764227642,65.88,6.03,59.85
A3,2012,Spatula clypeata,duck_dabb,30,6e-4,65.88,6.03,59.85
A3,2013,Anas acuta,duck_dabb,147,0.00288235294117647,70.2,4.77,65.43
A3,2013,Anas crecca,duck_dabb,140,0.007,70.2,4.77,65.43
A3,2013,Anas platyrhynchos,duck_dabb,862,0.0862,70.2,4.77,65.43
A3,2013,Aythya ferina,duck_dive,354,0.0354,70.2,4.77,65.43
A3,2013,Mareca penelope,duck_dabb,925,0.04662063404062295,70.2,4.77,65.43
A3,2013,Mareca strepera,duck_dabb,350,0.14,70.2,4.77,65.43
A3,2013,Netta rufina,duck_dive,487,0.06324675324675325,70.2,4.77,65.43
A3,2013,Phoenicopterus roseus,wader_deep,642,0.01827549887557289,70.2,4.77,65.43
A3,2013,Platalea leucorodia,wader_deep,2,0.00442477876106194,70.2,4.77,65.43
A3,2013,Recurvirostra avosetta,wader_mid,20,0.0016260162601626,70.2,4.77,65.43
A3,2013,Spatula clypeata,duck_dabb,5920,0.1184,70.2,4.77,65.43
A3,2014,Anas platyrhynchos,duck_dabb,160,0.016,67.77,7.92,59.85
A3,2014,Phoenicopterus roseus,wader_deep,92,0.0026189188419824,67.77,7.92,59.85
A3,2014,Platalea leucorodia,wader_deep,9,0.01991150442477876,67.77,7.92,59.85
A3,2014,Recurvirostra avosetta,wader_mid,358,0.02910569105691057,67.77,7.92,59.85
A3,2014,Spatula clypeata,duck_dabb,20,4e-4,67.77,7.92,59.85
A3,2014,Tadorna tadorna,duck_dabb,12,0.00115384615384615,67.77,7.92,59.85
A3,2015,Anas acuta,duck_dabb,62,0.0012156862745098,72.99,5.76,67.23
A3,2015,Anas crecca,duck_dabb,40,0.002,72.99,5.76,67.23
A3,2015,Anas platyrhynchos,duck_dabb,760,0.076,72.99,5.76,67.23
A3,2015,Aythya ferina,duck_dive,493,0.0493,72.99,5.76,67.23
A3,2015,Himantopus himantopus,wader_mid,75,0.01153846153846153,72.99,5.76,67.23
A3,2015,Mareca penelope,duck_dabb,74,0.00372965072324983,72.99,5.76,67.23
A3,2015,Mareca strepera,duck_dabb,980,0.392,72.99,5.76,67.23
A3,2015,Netta rufina,duck_dive,470,0.06103896103896104,72.99,5.76,67.23
A3,2015,Oxyura leucocephala,duck_dive,17,0.05345911949685535,72.99,5.76,67.23
A3,2015,Phoenicopterus roseus,wader_deep,332,0.00945088103845825,72.99,5.76,67.23
A3,2015,Platalea leucorodia,wader_deep,74,0.16371681415929204,72.99,5.76,67.23
A3,2015,Recurvirostra avosetta,wader_mid,50,0.0040650406504065,72.99,5.76,67.23
A3,2015,Spatula clypeata,duck_dabb,980,0.0196,72.99,5.76,67.23
A3,2015,Tadorna tadorna,duck_dabb,28,0.00269230769230769,72.99,5.76,67.23
A3,2015,Tringa erythropus,wader_mid,16,0.02,72.99,5.76,67.23
A3,2015,Tringa totanus,wader_shall,8,0.01401050788091068,72.99,5.76,67.23
A3,2016,Actitis hypoleucos,wader_shall,2,0.1111111111111111,70.56,5.13,65.43
A3,2016,Anas acuta,duck_dabb,10,1.96078431372549e-4,70.56,5.13,65.43
A3,2016,Anas platyrhynchos,duck_dabb,380,0.038,70.56,5.13,65.43
A3,2016,Limosa limosa,wader_mid,210,0.007,70.56,5.13,65.43
A3,2016,Mareca penelope,duck_dabb,10,5.040068544932211e-4,70.56,5.13,65.43
A3,2016,Phoenicopterus roseus,wader_deep,700,0.01992655640638788,70.56,5.13,65.43
A3,2016,Platalea leucorodia,wader_deep,8,0.01769911504424778,70.56,5.13,65.43
A3,2016,Recurvirostra avosetta,wader_mid,570,0.04634146341463414,70.56,5.13,65.43
A3,2016,Spatula clypeata,duck_dabb,30,6e-4,70.56,5.13,65.43
A3,2016,Tadorna tadorna,duck_dabb,12,0.00115384615384615,70.56,5.13,65.43
A3,2017,Anas crecca,duck_dabb,80,0.004,72.36,5.94,66.42
A3,2017,Anas platyrhynchos,duck_dabb,120,0.012,72.36,5.94,66.42
A3,2017,Himantopus himantopus,wader_mid,87,0.01338461538461538,72.36,5.94,66.42
A3,2017,Mareca strepera,duck_dabb,28,0.0112,72.36,5.94,66.42
A3,2017,Netta rufina,duck_dive,25,0.00324675324675324,72.36,5.94,66.42
A3,2017,Phoenicopterus roseus,wader_deep,690,0.01964189131486805,72.36,5.94,66.42
A3,2017,Recurvirostra avosetta,wader_mid,58,0.00471544715447154,72.36,5.94,66.42
A3,2017,Spatula clypeata,duck_dabb,658,0.01316,72.36,5.94,66.42
A3,2018,Anas platyrhynchos,duck_dabb,50,0.005,72,5.67,66.33
A3,2018,Netta rufina,duck_dive,90,0.01168831168831168,72,5.67,66.33
A3,2018,Phoenicopterus roseus,wader_deep,620,0.01764923567422927,72,5.67,66.33
A3,2018,Spatula clypeata,duck_dabb,200,0.004,72,5.67,66.33
A3,2018,Tadorna tadorna,duck_dabb,5,4.807692307692308e-4,72,5.67,66.33
A3,2019,Anas platyrhynchos,duck_dabb,490,0.049,70.74,5.58,65.16
A3,2019,Aythya ferina,duck_dive,1350,0.135,70.74,5.58,65.16
A3,2019,Aythya nyroca,duck_dive,1,0.0588235294117647,70.74,5.58,65.16
A3,2019,Mareca penelope,duck_dabb,9,4.53606169043899e-4,70.74,5.58,65.16
A3,2019,Mareca strepera,duck_dabb,41,0.0164,70.74,5.58,65.16
A3,2019,Netta rufina,duck_dive,30,0.00389610389610389,70.74,5.58,65.16
A3,2019,Oxyura leucocephala,duck_dive,47,0.14779874213836475,70.74,5.58,65.16
A3,2019,Phoenicopterus roseus,wader_deep,96,0.00273278487859033,70.74,5.58,65.16
A3,2019,Platalea leucorodia,wader_deep,3,0.00663716814159292,70.74,5.58,65.16
A3,2020,Anas acuta,duck_dabb,200,0.00392156862745098,72.72,6.57,66.15
A3,2020,Anas platyrhynchos,duck_dabb,380,0.038,72.72,6.57,66.15
A3,2020,Aythya ferina,duck_dive,4260,0.426,72.72,6.57,66.15
A3,2020,Aythya fuligula,duck_dive,19,0.6785714285714286,72.72,6.57,66.15
A3,2020,Aythya nyroca,duck_dive,3,0.17647058823529413,72.72,6.57,66.15
A3,2020,Mareca penelope,duck_dabb,140,0.00705609596290509,72.72,6.57,66.15
A3,2020,Mareca strepera,duck_dabb,60,0.024,72.72,6.57,66.15
A3,2020,Netta rufina,duck_dive,250,0.03246753246753246,72.72,6.57,66.15
A3,2020,Oxyura leucocephala,duck_dive,17,0.05345911949685535,72.72,6.57,66.15
A3,2020,Phoenicopterus roseus,wader_deep,320,0.00910928292863446,72.72,6.57,66.15
A3,2020,Platalea leucorodia,wader_deep,95,0.21017699115044247,72.72,6.57,66.15
A3,2020,Spatula clypeata,duck_dabb,1500,0.03,72.72,6.57,66.15
A3,2021,Anas platyrhynchos,duck_dabb,360,0.036,73.08,6.84,66.24
A3,2021,Aythya ferina,duck_dive,582,0.0582,73.08,6.84,66.24
A3,2021,Mareca penelope,duck_dabb,19,9.5761302353712e-4,73.08,6.84,66.24
A3,2021,Netta rufina,duck_dive,2410,0.312987012987013,73.08,6.84,66.24
A3,2021,Oxyura leucocephala,duck_dive,73,0.22955974842767296,73.08,6.84,66.24
A3,2021,Phoenicopterus roseus,wader_deep,29,8.255287654074981e-4,73.08,6.84,66.24
A3,2021,Platalea leucorodia,wader_deep,12,0.02654867256637168,73.08,6.84,66.24
A3,2021,Plegadis falcinellus,wader_deep,41,0.00328920978740473,73.08,6.84,66.24
A3,2022,Anas platyrhynchos,duck_dabb,410,0.041,73.8,13.5,60.3
A3,2022,Aythya ferina,duck_dive,275,0.0275,73.8,13.5,60.3
A3,2022,Himantopus himantopus,wader_mid,73,0.01123076923076923,73.8,13.5,60.3
A3,2022,Mareca penelope,duck_dabb,60,0.00302404112695932,73.8,13.5,60.3
A3,2022,Mareca strepera,duck_dabb,25,0.01,73.8,13.5,60.3
A3,2022,Marmaronetta angustirostris,duck_dabb,2,0.00222222222222222,73.8,13.5,60.3
A3,2022,Netta rufina,duck_dive,190,0.02467532467532467,73.8,13.5,60.3
A3,2022,Oxyura leucocephala,duck_dive,113,0.3553459119496855,73.8,13.5,60.3
A3,2022,Phoenicopterus roseus,wader_deep,95,0.00270431836943835,73.8,13.5,60.3
A3,2022,Platalea leucorodia,wader_deep,12,0.02654867256637168,73.8,13.5,60.3
A3,2022,Plegadis falcinellus,wader_deep,64,0.00513437625350982,73.8,13.5,60.3
A3,2022,Recurvirostra avosetta,wader_mid,42,0.00341463414634146,73.8,13.5,60.3
A3,2022,Spatula clypeata,duck_dabb,647,0.01294,73.8,13.5,60.3
A3,2022,Tadorna tadorna,duck_dabb,19,0.00182692307692307,73.8,13.5,60.3
A3,2023,Actitis hypoleucos,wader_shall,2,0.1111111111111111,74.88,6.84,68.04
A3,2023,Anas platyrhynchos,duck_dabb,80,0.008,74.88,6.84,68.04
A3,2023,Aythya ferina,duck_dive,8,8e-4,74.88,6.84,68.04
A3,2023,Himantopus himantopus,wader_mid,9,0.00138461538461538,74.88,6.84,68.04
A3,2023,Phoenicopterus roseus,wader_deep,160,0.00455464146431723,74.88,6.84,68.04
A3,2023,Platalea leucorodia,wader_deep,12,0.02654867256637168,74.88,6.84,68.04
A3,2023,Plegadis falcinellus,wader_deep,8,6.417970316887284e-4,74.88,6.84,68.04
A3,2023,Tringa erythropus,wader_mid,1,0.00125,74.88,6.84,68.04
A3,2024,Anas platyrhynchos,duck_dabb,26,0.0026,77.58,5.94,71.64
A3,2024,Aythya ferina,duck_dive,37,0.0037,77.58,5.94,71.64
A3,2024,Himantopus himantopus,wader_mid,15,0.0023076923076923,77.58,5.94,71.64
A3,2024,Mareca strepera,duck_dabb,10,0.004,77.58,5.94,71.64
A3,2024,Netta rufina,duck_dive,20,0.00259740259740259,77.58,5.94,71.64
A3,2024,Oxyura leucocephala,duck_dive,55,0.17295597484276728,77.58,5.94,71.64
A3,2024,Phoenicopterus roseus,wader_deep,300,0.0085399527455948,77.58,5.94,71.64
A3,2024,Platalea leucorodia,wader_deep,9,0.01991150442477876,77.58,5.94,71.64
A3,2024,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4,77.58,5.94,71.64
A3,2024,Spatula clypeata,duck_dabb,48,9.6e-4,77.58,5.94,71.64
A3,2024,Tringa ochropus,wader_shall,2,0.01104972375690607,77.58,5.94,71.64
A3,2025,Anas acuta,duck_dabb,23,4.509803921568627e-4,78.21,7.11,71.1
A3,2025,Anas platyrhynchos,duck_dabb,210,0.021,78.21,7.11,71.1
A3,2025,Aythya ferina,duck_dive,580,0.058,78.21,7.11,71.1
A3,2025,Himantopus himantopus,wader_mid,38,0.00584615384615384,78.21,7.11,71.1
A3,2025,Mareca penelope,duck_dabb,85,0.00428405826319238,78.21,7.11,71.1
A3,2025,Netta rufina,duck_dive,480,0.06233766233766234,78.21,7.11,71.1
A3,2025,Oxyura leucocephala,duck_dive,39,0.12264150943396226,78.21,7.11,71.1
