parcela,año,Especie,fun_group,abundancia,abundancia_std
A2,2021,Anas acuta,duck_dabb,10,1.96078431372549e-4
A2,2021,Anas crecca,duck_dabb,120,0.006
A2,2021,Anas platyrhynchos,duck_dabb,1000,0.1
A2,2021,Aythya ferina,duck_dive,186,0.0186
A2,2021,Mareca penelope,duck_dabb,10,5.040068544932211e-4
A2,2021,Netta rufina,duck_dive,90,0.011688311688311689
A2,2021,Oxyura leucocephala,duck_dive,23,0.07232704402515723
A2,2021,Phoenicopterus roseus,wader_deep,115,0.0032736485524780096
A2,2021,Platalea leucorodia,wader_deep,2,0.004424778761061947
A2,2021,Plegadis falcinellus,wader_deep,8,6.417970316887284e-4
A2,2021,Spatula clypeata,duck_dabb,125,0.0025
A2,2022,Anas crecca,duck_dabb,120,0.006
A2,2022,Anas platyrhynchos,duck_dabb,1650,0.165
A2,2022,Aythya ferina,duck_dive,89,0.0089
A2,2022,Himantopus himantopus,wader_mid,18,0.002769230769230769
A2,2022,Mareca penelope,duck_dabb,55,0.002772037699712716
A2,2022,Mareca strepera,duck_dabb,30,0.012
A2,2022,Netta rufina,duck_dive,32,0.004155844155844156
A2,2022,Phoenicopterus roseus,wader_deep,100,0.002846650915198269
A2,2022,Platalea leucorodia,wader_deep,14,0.030973451327433628
A2,2022,Plegadis falcinellus,wader_deep,24,0.0019253910950661852
A2,2022,Recurvirostra avosetta,wader_mid,49,0.003983739837398374
A2,2022,Spatula clypeata,duck_dabb,430,0.0086
A2,2023,Anas platyrhynchos,duck_dabb,480,0.048
A2,2023,Aythya ferina,duck_dive,74,0.0074
A2,2023,Himantopus himantopus,wader_mid,18,0.002769230769230769
A2,2023,Mareca strepera,duck_dabb,14,0.0056
A2,2023,Oxyura leucocephala,duck_dive,1,0.0031446540880503146
A2,2023,Phoenicopterus roseus,wader_deep,240,0.0068319621964758465
A2,2023,Platalea leucorodia,wader_deep,11,0.024336283185840708
A2,2023,Plegadis falcinellus,wader_deep,9,7.220216606498195e-4
A2,2023,Recurvirostra avosetta,wader_mid,6,4.878048780487805e-4
A2,2023,Spatula clypeata,duck_dabb,470,0.0094
A2,2023,Tringa totanus,wader_shall,2,0.0035026269702276708
A2,2024,Actitis hypoleucos,wader_shall,2,0.1111111111111111
A2,2024,Anas acuta,duck_dabb,20,3.92156862745098e-4
A2,2024,Anas platyrhynchos,duck_dabb,458,0.0458
A2,2024,Aythya ferina,duck_dive,260,0.026
A2,2024,Himantopus himantopus,wader_mid,210,0.03230769230769231
A2,2024,Limosa lapponica,wader_shall,12,0.041811846689895474
A2,2024,Mareca penelope,duck_dabb,60,0.0030240411269593266
A2,2024,Mareca strepera,duck_dabb,140,0.056
A2,2024,Marmaronetta angustirostris,duck_dabb,2,0.0022222222222222222
A2,2024,Netta rufina,duck_dive,650,0.08441558441558442
A2,2024,Oxyura leucocephala,duck_dive,2,0.006289308176100629
A2,2024,Phoenicopterus roseus,wader_deep,550,0.01565658003359048
A2,2024,Platalea leucorodia,wader_deep,68,0.1504424778761062
A2,2024,Plegadis falcinellus,wader_deep,28,0.0022462896109105494
A2,2024,Recurvirostra avosetta,wader_mid,350,0.028455284552845527
A2,2024,Spatula clypeata,duck_dabb,890,0.0178
A2,2024,Tringa totanus,wader_shall,5,0.008756567425569177
A2,2025,Anas acuta,duck_dabb,25,4.901960784313725e-4
A2,2025,Anas crecca,duck_dabb,30,0.0015
A2,2025,Anas platyrhynchos,duck_dabb,1600,0.16
A2,2025,Aythya ferina,duck_dive,260,0.026
A2,2025,Himantopus himantopus,wader_mid,98,0.015076923076923076
A2,2025,Mareca penelope,duck_dabb,320,0.016128219343783074
A2,2025,Mareca strepera,duck_dabb,38,0.0152
A2,2025,Netta rufina,duck_dive,110,0.014285714285714285
A2,2025,Oxyura leucocephala,duck_dive,41,0.1289308176100629
A2,2025,Phoenicopterus roseus,wader_deep,650,0.01850323094878875
A2,2025,Platalea leucorodia,wader_deep,11,0.024336283185840708
A2,2025,Spatula clypeata,duck_dabb,450,0.009
A3,2005,Actitis hypoleucos,wader_shall,1,0.05555555555555555
A3,2005,Anas platyrhynchos,duck_dabb,2600,0.26
A3,2005,Anser anser,grazer,8,1.818181818181818e-4
A3,2005,Himantopus himantopus,wader_mid,30,0.004615384615384616
A3,2005,Mareca penelope,duck_dabb,100,0.005040068544932211
A3,2005,Mareca strepera,duck_dabb,30,0.012
A3,2005,Phoenicopterus roseus,wader_deep,270,0.007685957471035327
A3,2005,Platalea leucorodia,wader_deep,5,0.011061946902654867
A3,2005,Recurvirostra avosetta,wader_mid,10,8.130081300813008e-4
A3,2005,Spatula clypeata,duck_dabb,170,0.0034
A3,2005,Tadorna tadorna,duck_dabb,12,0.001153846153846154
A3,2005,Tringa ochropus,wader_shall,1,0.0055248618784530384
A3,2006,Actitis hypoleucos,wader_shall,1,0.05555555555555555
A3,2006,Anas platyrhynchos,duck_dabb,40,0.004
A3,2006,Phoenicopterus roseus,wader_deep,260,0.0074012923795155
A3,2006,Platalea leucorodia,wader_deep,2,0.004424778761061947
A3,2006,Recurvirostra avosetta,wader_mid,70,0.005691056910569106
A3,2006,Tringa ochropus,wader_shall,1,0.0055248618784530384
A3,2007,Anas acuta,duck_dabb,3,5.882352941176471e-5
A3,2007,Anas crecca,duck_dabb,5,2.5e-4
A3,2007,Anas platyrhynchos,duck_dabb,1460,0.146
A3,2007,Aythya ferina,duck_dive,4,4e-4
A3,2007,Himantopus himantopus,wader_mid,10,0.0015384615384615385
A3,2007,Mareca penelope,duck_dabb,92,0.004636863061337634
A3,2007,Mareca strepera,duck_dabb,180,0.072
A3,2007,Netta rufina,duck_dive,300,0.03896103896103896
A3,2007,Phoenicopterus roseus,wader_deep,852,0.024253465797489254
A3,2007,Platalea leucorodia,wader_deep,10,0.022123893805309734
A3,2007,Spatula clypeata,duck_dabb,1500,0.03
A3,2008,Actitis hypoleucos,wader_shall,1,0.05555555555555555
A3,2008,Anas platyrhynchos,duck_dabb,190,0.019
A3,2008,Aythya ferina,duck_dive,230,0.023
A3,2008,Himantopus himantopus,wader_mid,15,0.002307692307692308
A3,2008,Mareca penelope,duck_dabb,42,0.0021168287888715287
A3,2008,Mareca strepera,duck_dabb,34,0.0136
A3,2008,Netta rufina,duck_dive,41,0.005324675324675325
A3,2008,Phoenicopterus roseus,wader_deep,442,0.01258219704517635
A3,2008,Recurvirostra avosetta,wader_mid,120,0.00975609756097561
A3,2008,Spatula clypeata,duck_dabb,895,0.0179
A3,2009,Anas acuta,duck_dabb,213,0.0041764705882352945
A3,2009,Anas crecca,duck_dabb,652,0.0326
A3,2009,Anas platyrhynchos,duck_dabb,1212,0.1212
A3,2009,Anser anser,grazer,2,4.545454545454545e-5
A3,2009,Aythya ferina,duck_dive,350,0.035
A3,2009,Mareca penelope,duck_dabb,260,0.01310417821682375
A3,2009,Mareca strepera,duck_dabb,23,0.0092
A3,2009,Marmaronetta angustirostris,duck_dabb,47,0.052222222222222225
A3,2009,Netta rufina,duck_dive,121,0.015714285714285715
A3,2009,Phoenicopterus roseus,wader_deep,400,0.011386603660793077
A3,2009,Platalea leucorodia,wader_deep,16,0.035398230088495575
A3,2009,Spatula clypeata,duck_dabb,860,0.0172
A3,2010,Actitis hypoleucos,wader_shall,2,0.1111111111111111
A3,2010,Anas acuta,duck_dabb,210,0.00411764705882353
A3,2010,Anas crecca,duck_dabb,100,0.005
A3,2010,Anas platyrhynchos,duck_dabb,140,0.014
A3,2010,Aythya ferina,duck_dive,24,0.0024
A3,2010,Mareca penelope,duck_dabb,690,0.03477647296003226
A3,2010,Netta rufina,duck_dive,227,0.029480519480519482
A3,2010,Phoenicopterus roseus,wader_deep,862,0.02453813088900908
A3,2010,Platalea leucorodia,wader_deep,2,0.004424778761061947
A3,2010,Spatula clypeata,duck_dabb,3750,0.075
A3,2011,Anas acuta,duck_dabb,2674,0.052431372549019604
A3,2011,Anas crecca,duck_dabb,397,0.01985
A3,2011,Anas platyrhynchos,duck_dabb,840,0.084
A3,2011,Aythya ferina,duck_dive,14,0.0014
A3,2011,Mareca penelope,duck_dabb,470,0.023688322161181392
A3,2011,Mareca strepera,duck_dabb,55,0.022
A3,2011,Netta rufina,duck_dive,240,0.03116883116883117
A3,2011,Phoenicopterus roseus,wader_deep,410,0.011671268752312903
A3,2011,Platalea leucorodia,wader_deep,2,0.004424778761061947
A3,2011,Spatula clypeata,duck_dabb,750,0.015
A3,2012,Actitis hypoleucos,wader_shall,3,0.16666666666666666
A3,2012,Anas platyrhynchos,duck_dabb,140,0.014
A3,2012,Aythya ferina,duck_dive,35,0.0035
A3,2012,Mareca strepera,duck_dabb,5,0.002
A3,2012,Netta rufina,duck_dive,75,0.00974025974025974
A3,2012,Phoenicopterus roseus,wader_deep,610,0.017364570582709443
A3,2012,Platalea leucorodia,wader_deep,5,0.011061946902654867
A3,2012,Recurvirostra avosetta,wader_mid,280,0.022764227642276424
A3,2012,Spatula clypeata,duck_dabb,30,6e-4
A3,2013,Anas acuta,duck_dabb,147,0.0028823529411764704
A3,2013,Anas crecca,duck_dabb,140,0.007
A3,2013,Anas platyrhynchos,duck_dabb,862,0.0862
A3,2013,Aythya ferina,duck_dive,354,0.0354
A3,2013,Mareca penelope,duck_dabb,925,0.04662063404062295
A3,2013,Mareca strepera,duck_dabb,350,0.14
A3,2013,Netta rufina,duck_dive,487,0.06324675324675325
A3,2013,Phoenicopterus roseus,wader_deep,642,0.01827549887557289
A3,2013,Platalea leucorodia,wader_deep,2,0.004424778761061947
A3,2013,Recurvirostra avosetta,wader_mid,20,0.0016260162601626016
A3,2013,Spatula clypeata,duck_dabb,5920,0.1184
A3,2014,Anas platyrhynchos,duck_dabb,160,0.016
A3,2014,Phoenicopterus roseus,wader_deep,92,0.002618918841982408
A3,2014,Platalea leucorodia,wader_deep,9,0.01991150442477876
A3,2014,Recurvirostra avosetta,wader_mid,358,0.02910569105691057
A3,2014,Spatula clypeata,duck_dabb,20,4e-4
A3,2014,Tadorna tadorna,duck_dabb,12,0.001153846153846154
A3,2015,Anas acuta,duck_dabb,62,0.0012156862745098039
A3,2015,Anas crecca,duck_dabb,40,0.002
A3,2015,Anas platyrhynchos,duck_dabb,760,0.076
A3,2015,Aythya ferina,duck_dive,493,0.0493
A3,2015,Himantopus himantopus,wader_mid,75,0.011538461538461539
A3,2015,Mareca penelope,duck_dabb,74,0.003729650723249836
A3,2015,Mareca strepera,duck_dabb,980,0.392
A3,2015,Netta rufina,duck_dive,470,0.06103896103896104
A3,2015,Oxyura leucocephala,duck_dive,17,0.05345911949685535
A3,2015,Phoenicopterus roseus,wader_deep,332,0.009450881038458253
A3,2015,Platalea leucorodia,wader_deep,74,0.16371681415929204
A3,2015,Recurvirostra avosetta,wader_mid,50,0.0040650406504065045
A3,2015,Spatula clypeata,duck_dabb,980,0.0196
A3,2015,Tadorna tadorna,duck_dabb,28,0.002692307692307692
A3,2015,Tringa erythropus,wader_mid,16,0.02
A3,2015,Tringa totanus,wader_shall,8,0.014010507880910683
A3,2016,Actitis hypoleucos,wader_shall,2,0.1111111111111111
A3,2016,Anas acuta,duck_dabb,10,1.96078431372549e-4
A3,2016,Anas platyrhynchos,duck_dabb,380,0.038
A3,2016,Limosa limosa,wader_mid,210,0.007
A3,2016,Mareca penelope,duck_dabb,10,5.040068544932211e-4
A3,2016,Phoenicopterus roseus,wader_deep,700,0.019926556406387883
A3,2016,Platalea leucorodia,wader_deep,8,0.017699115044247787
A3,2016,Recurvirostra avosetta,wader_mid,570,0.046341463414634146
A3,2016,Spatula clypeata,duck_dabb,30,6e-4
A3,2016,Tadorna tadorna,duck_dabb,12,0.001153846153846154
A3,2017,Anas crecca,duck_dabb,80,0.004
A3,2017,Anas platyrhynchos,duck_dabb,120,0.012
A3,2017,Himantopus himantopus,wader_mid,87,0.013384615384615385
A3,2017,Mareca strepera,duck_dabb,28,0.0112
A3,2017,Netta rufina,duck_dive,25,0.003246753246753247
A3,2017,Phoenicopterus roseus,wader_deep,690,0.019641891314868057
A3,2017,Recurvirostra avosetta,wader_mid,58,0.004715447154471545
A3,2017,Spatula clypeata,duck_dabb,658,0.01316
A3,2018,Anas platyrhynchos,duck_dabb,50,0.005
A3,2018,Netta rufina,duck_dive,90,0.011688311688311689
A3,2018,Phoenicopterus roseus,wader_deep,620,0.01764923567422927
A3,2018,Spatula clypeata,duck_dabb,200,0.004
A3,2018,Tadorna tadorna,duck_dabb,5,4.807692307692308e-4
A3,2019,Anas platyrhynchos,duck_dabb,490,0.049
A3,2019,Aythya ferina,duck_dive,1350,0.135
A3,2019,Aythya nyroca,duck_dive,1,0.058823529411764705
A3,2019,Mareca penelope,duck_dabb,9,4.53606169043899e-4
A3,2019,Mareca strepera,duck_dabb,41,0.0164
A3,2019,Netta rufina,duck_dive,30,0.003896103896103896
A3,2019,Oxyura leucocephala,duck_dive,47,0.14779874213836477
A3,2019,Phoenicopterus roseus,wader_deep,96,0.0027327848785903383
A3,2019,Platalea leucorodia,wader_deep,3,0.00663716814159292
A3,2020,Anas acuta,duck_dabb,200,0.00392156862745098
A3,2020,Anas platyrhynchos,duck_dabb,380,0.038
A3,2020,Aythya ferina,duck_dive,4260,0.426
A3,2020,Aythya fuligula,duck_dive,19,0.6785714285714286
A3,2020,Aythya nyroca,duck_dive,3,0.17647058823529413
A3,2020,Mareca penelope,duck_dabb,140,0.007056095962905095
A3,2020,Mareca strepera,duck_dabb,60,0.024
A3,2020,Netta rufina,duck_dive,250,0.032467532467532464
A3,2020,Oxyura leucocephala,duck_dive,17,0.05345911949685535
A3,2020,Phoenicopterus roseus,wader_deep,320,0.00910928292863446
A3,2020,Platalea leucorodia,wader_deep,95,0.21017699115044247
A3,2020,Spatula clypeata,duck_dabb,1500,0.03
A3,2021,Anas platyrhynchos,duck_dabb,360,0.036
A3,2021,Aythya ferina,duck_dive,582,0.0582
A3,2021,Mareca penelope,duck_dabb,19,9.576130235371201e-4
A3,2021,Netta rufina,duck_dive,2410,0.312987012987013
A3,2021,Oxyura leucocephala,duck_dive,73,0.22955974842767296
A3,2021,Phoenicopterus roseus,wader_deep,29,8.255287654074981e-4
A3,2021,Platalea leucorodia,wader_deep,12,0.02654867256637168
A3,2021,Plegadis falcinellus,wader_deep,41,0.0032892097874047334
A3,2022,Anas platyrhynchos,duck_dabb,410,0.041
A3,2022,Aythya ferina,duck_dive,275,0.0275
A3,2022,Himantopus himantopus,wader_mid,73,0.01123076923076923
A3,2022,Mareca penelope,duck_dabb,60,0.0030240411269593266
A3,2022,Mareca strepera,duck_dabb,25,0.01
A3,2022,Marmaronetta angustirostris,duck_dabb,2,0.0022222222222222222
A3,2022,Netta rufina,duck_dive,190,0.024675324675324677
A3,2022,Oxyura leucocephala,duck_dive,113,0.3553459119496855
A3,2022,Phoenicopterus roseus,wader_deep,95,0.0027043183694383556
A3,2022,Platalea leucorodia,wader_deep,12,0.02654867256637168
A3,2022,Plegadis falcinellus,wader_deep,64,0.005134376253509827
A3,2022,Recurvirostra avosetta,wader_mid,42,0.0034146341463414634
A3,2022,Spatula clypeata,duck_dabb,647,0.01294
A3,2022,Tadorna tadorna,duck_dabb,19,0.001826923076923077
A3,2023,Actitis hypoleucos,wader_shall,2,0.1111111111111111
A3,2023,Anas platyrhynchos,duck_dabb,80,0.008
A3,2023,Aythya ferina,duck_dive,8,8e-4
A3,2023,Himantopus himantopus,wader_mid,9,0.0013846153846153845
A3,2023,Phoenicopterus roseus,wader_deep,160,0.00455464146431723
A3,2023,Platalea leucorodia,wader_deep,12,0.02654867256637168
A3,2023,Plegadis falcinellus,wader_deep,8,6.417970316887284e-4
A3,2023,Tringa erythropus,wader_mid,1,0.00125
A3,2024,Anas platyrhynchos,duck_dabb,26,0.0026
A3,2024,Aythya ferina,duck_dive,37,0.0037
A3,2024,Himantopus himantopus,wader_mid,15,0.002307692307692308
A3,2024,Mareca strepera,duck_dabb,10,0.004
A3,2024,Netta rufina,duck_dive,20,0.0025974025974025974
A3,2024,Oxyura leucocephala,duck_dive,55,0.17295597484276728
A3,2024,Phoenicopterus roseus,wader_deep,300,0.008539952745594808
A3,2024,Platalea leucorodia,wader_deep,9,0.01991150442477876
A3,2024,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4
A3,2024,Spatula clypeata,duck_dabb,48,9.6e-4
A3,2024,Tringa ochropus,wader_shall,2,0.011049723756906077
A3,2025,Anas acuta,duck_dabb,23,4.509803921568627e-4
A3,2025,Anas platyrhynchos,duck_dabb,210,0.021
A3,2025,Aythya ferina,duck_dive,580,0.058
A3,2025,Himantopus himantopus,wader_mid,38,0.005846153846153846
A3,2025,Mareca penelope,duck_dabb,85,0.00428405826319238
A3,2025,Netta rufina,duck_dive,480,0.06233766233766234
A3,2025,Oxyura leucocephala,duck_dive,39,0.12264150943396226
A3,2025,Phoenicopterus roseus,wader_deep,170,0.004839306555837058
A3,2025,Spatula clypeata,duck_dabb,590,0.0118
A4,2005,Anas acuta,duck_dabb,20,3.92156862745098e-4
A4,2005,Anas crecca,duck_dabb,15,7.5e-4
A4,2005,Anas platyrhynchos,duck_dabb,5100,0.51
A4,2005,Anser anser,grazer,24,5.454545454545455e-4
A4,2005,Himantopus himantopus,wader_mid,44,0.00676923076923077
A4,2005,Mareca strepera,duck_dabb,10,0.004
A4,2005,Netta rufina,duck_dive,25,0.003246753246753247
A4,2005,Phoenicopterus roseus,wader_deep,200,0.005693301830396538
A4,2005,Platalea leucorodia,wader_deep,11,0.024336283185840708
A4,2005,Spatula clypeata,duck_dabb,300,0.006
A4,2006,Anas platyrhynchos,duck_dabb,16,0.0016
A4,2006,Himantopus himantopus,wader_mid,100,0.015384615384615385
A4,2006,Limosa limosa,wader_mid,1,3.3333333333333335e-5
A4,2006,Phoenicopterus roseus,wader_deep,450,0.012809929118392212
A4,2006,Platalea leucorodia,wader_deep,9,0.01991150442477876
A4,2006,Recurvirostra avosetta,wader_mid,850,0.06910569105691057
A4,2006,Spatula clypeata,duck_dabb,65,0.0013
A4,2006,Tadorna tadorna,duck_dabb,3,2.884615384615385e-4
A4,2006,Tringa erythropus,wader_mid,36,0.045
A4,2007,Anas platyrhynchos,duck_dabb,2500,0.25
A4,2007,Aythya ferina,duck_dive,80,0.008
A4,2007,Himantopus himantopus,wader_mid,45,0.006923076923076923
A4,2007,Mareca strepera,duck_dabb,160,0.064
A4,2007,Netta rufina,duck_dive,40,0.005194805194805195
A4,2007,Oxyura leucocephala,duck_dive,4,0.012578616352201259
A4,2007,Phoenicopterus roseus,wader_deep,180,0.005123971647356885
A4,2007,Platalea leucorodia,wader_deep,67,0.14823008849557523
A4,2007,Spatula clypeata,duck_dabb,230,0.0046
A4,2008,Anas crecca,duck_dabb,10,5e-4
A4,2008,Anas platyrhynchos,duck_dabb,450,0.045
A4,2008,Aythya ferina,duck_dive,40,0.004
A4,2008,Himantopus himantopus,wader_mid,40,0.006153846153846154
A4,2008,Limosa limosa,wader_mid,1850,0.06166666666666667
A4,2008,Mareca strepera,duck_dabb,21,0.0084
A4,2008,Netta rufina,duck_dive,6,7.792207792207792e-4
A4,2008,Phoenicopterus roseus,wader_deep,477,0.013578524865495744
A4,2008,Platalea leucorodia,wader_deep,19,0.0420353982300885
A4,2008,Pluvialis squatarola,wader_shall,5,0.008361204013377926
A4,2008,Recurvirostra avosetta,wader_mid,185,0.015040650406504066
A4,2008,Spatula clypeata,duck_dabb,89,0.00178
A4,2008,Tringa erythropus,wader_mid,20,0.025
A4,2008,Tringa totanus,wader_shall,1,0.0017513134851138354
A4,2009,Anas acuta,duck_dabb,10,1.96078431372549e-4
A4,2009,Anas crecca,duck_dabb,3150,0.1575
A4,2009,Anas platyrhynchos,duck_dabb,1960,0.196
A4,2009,Anser anser,grazer,18,4.090909090909091e-4
A4,2009,Aythya ferina,duck_dive,56,0.0056
A4,2009,Himantopus himantopus,wader_mid,12,0.0018461538461538461
A4,2009,Limosa limosa,wader_mid,620,0.020666666666666667
A4,2009,Mareca strepera,duck_dabb,31,0.0124
A4,2009,Netta rufina,duck_dive,3,3.896103896103896e-4
A4,2009,Phoenicopterus roseus,wader_deep,250,0.007116627287995673
A4,2009,Platalea leucorodia,wader_deep,56,0.12389380530973451
A4,2009,Recurvirostra avosetta,wader_mid,1800,0.14634146341463414
A4,2009,Spatula clypeata,duck_dabb,680,0.0136
A4,2009,Tadorna tadorna,duck_dabb,48,0.004615384615384616
A4,2010,Anas crecca,duck_dabb,80,0.004
A4,2010,Anas platyrhynchos,duck_dabb,1390,0.139
A4,2010,Aythya ferina,duck_dive,486,0.0486
A4,2010,Aythya nyroca,duck_dive,1,0.058823529411764705
A4,2010,Mareca penelope,duck_dabb,32,0.0016128219343783075
A4,2010,Mareca strepera,duck_dabb,85,0.034
A4,2010,Marmaronetta angustirostris,duck_dabb,11,0.012222222222222223
A4,2010,Netta rufina,duck_dive,320,0.04155844155844156
A4,2010,Phoenicopterus roseus,wader_deep,148,0.004213043354493439
A4,2010,Platalea leucorodia,wader_deep,57,0.1261061946902655
A4,2010,Recurvirostra avosetta,wader_mid,780,0.06341463414634146
A4,2010,Spatula clypeata,duck_dabb,540,0.0108
A4,2011,Anas crecca,duck_dabb,66,0.0033
A4,2011,Anas platyrhynchos,duck_dabb,414,0.0414
A4,2011,Anser anser,grazer,11,2.5e-4
A4,2011,Gallinago gallinago,wader_shall,7,0.011093502377179081
A4,2011,Himantopus himantopus,wader_mid,74,0.011384615384615385
A4,2011,Limosa limosa,wader_mid,47,0.0015666666666666667
A4,2011,Mareca penelope,duck_dabb,21,0.0010584143944357644
A4,2011,Mareca strepera,duck_dabb,17,0.0068
A4,2011,Phoenicopterus roseus,wader_deep,179,0.005095505138204902
A4,2011,Platalea leucorodia,wader_deep,24,0.05309734513274336
A4,2011,Recurvirostra avosetta,wader_mid,270,0.02195121951219512
A4,2011,Spatula clypeata,duck_dabb,32,6.4e-4
A4,2012,Calidris pugnax,wader_shall,1900,0.8347978910369068
A4,2012,Charadrius hiaticula,wader_shall,20,0.010509721492380452
A4,2012,Himantopus himantopus,wader_mid,28,0.0043076923076923075
A4,2012,Numenius arquata,wader_mid,40,0.17391304347826086
A4,2012,Phoenicopterus roseus,wader_deep,220,0.006262632013436192
A4,2012,Pluvialis squatarola,wader_shall,160,0.26755852842809363
A4,2012,Recurvirostra avosetta,wader_mid,1920,0.15609756097560976
A4,2012,Spatula clypeata,duck_dabb,850,0.017
A4,2012,Tadorna tadorna,duck_dabb,290,0.027884615384615386
A4,2012,Tringa totanus,wader_shall,5,0.008756567425569177
A4,2013,Anas crecca,duck_dabb,390,0.0195
A4,2013,Anas platyrhynchos,duck_dabb,1420,0.142
A4,2013,Limosa limosa,wader_mid,640,0.021333333333333333
A4,2013,Mareca penelope,duck_dabb,6,3.0240411269593265e-4
A4,2013,Netta rufina,duck_dive,14,0.0018181818181818182
A4,2013,Phoenicopterus roseus,wader_deep,95,0.0027043183694383556
A4,2013,Platalea leucorodia,wader_deep,109,0.2411504424778761
A4,2013,Recurvirostra avosetta,wader_mid,2140,0.17398373983739837
A4,2013,Tadorna tadorna,duck_dabb,3,2.884615384615385e-4
A4,2013,Tringa erythropus,wader_mid,341,0.42625
A4,2014,Anas crecca,duck_dabb,20,0.001
A4,2014,Anas platyrhynchos,duck_dabb,7400,0.74
A4,2014,Calidris alpina,wader_shall,190,0.007037037037037037
A4,2014,Calidris pugnax,wader_shall,40,0.01757469244288225
A4,2014,Mareca penelope,duck_dabb,10,5.040068544932211e-4
A4,2014,Mareca strepera,duck_dabb,35,0.014
A4,2014,Netta rufina,duck_dive,20,0.0025974025974025974
A4,2014,Phoenicopterus roseus,wader_deep,1400,0.039853112812775766
A4,2014,Platalea leucorodia,wader_deep,65,0.14380530973451328
