parcela,año,valor_medio_MNDWI,Ratio_Inundacion_Total,count_seco,count_vegetal,count_verde,count_azul,ratio_seco,ratio_vegetal,ratio_verde,ratio_azul
Los Portugueses,2023,0.55317394317383,0.7404190791287566,894,989,1740,3631,0.12324234904880066,0.1363385718224428,0.23986765922249792,0.5005514199062586
Los Riacheros,2023,-0.2573426823534125,0.02463891248937978,1067,81,22,7,0.9065420560747663,0.06881903143585387,0.018691588785046728,0.00594732370433305
Laguna del Tarelo,2023,0.3287698316769747,0.5811320754716981,87,24,51,103,0.3283018867924528,0.09056603773584905,0.19245283018867926,0.3886792452830189
Marisma de Henares,2023,-0.222362290526094,0.05232929164007658,12499,866,248,490,0.8862653336169609,0.06140537474296249,0.017584911011841453,0.03474438062823513
Lagunas de Bonanza,2023,-0.19305855622054977,0.014084507042253521,59,11,1,0,0.8309859154929577,0.15492957746478872,0.014084507042253521,0
Guadiamar encauzado,2024,-0.3735354793331857,0.042289988492520136,6386,272,294,0,0.9185845799769851,0.039125431530494824,0.042289988492520136,0
Lucios FAO,2024,0.03442462565823905,0.19076005961251863,411,132,100,28,0.6125186289120715,0.19672131147540983,0.14903129657228018,0.041728763040238454
Lucio del Lobo Grande,2024,-0.09082084516506723,0.1008,923,201,126,0,0.7384,0.1608,0.1008,0
Marisma gallega,2024,-0.32971413705928104,0.0032355747293317293,23904,125,73,5,0.9915792093582777,0.005185215912390592,0.0030281660928361057,2.0740863649562367e-4
Laguna de los Mimbrales,2024,-0.46075027742397034,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2024,-0.17758501250496125,0.21496815286624205,442,51,62,73,0.7038216560509554,0.08121019108280254,0.09872611464968153,0.11624203821656051
Caracoles Oeste,2024,-0.4687859312188121,8.531566797149453e-4,19887,22,17,0,0.9980427582053598,0.0011040851149252233,8.531566797149453e-4,0
Lucio del Cuquero Grande,2024,0.5561594081808026,0.8390022675736961,219,65,420,1060,0.12414965986394558,0.036848072562358274,0.23809523809523808,0.6009070294784581
Esparragosilla,2024,0.23585286355742835,0.3766839378238342,1021,182,117,610,0.5290155440414508,0.09430051813471503,0.06062176165803109,0.3160621761658031
Gaveta 1,2024,0.7112347241047816,0.8200488997555012,228,140,195,1482,0.11149144254278728,0.06845965770171149,0.09535452322738386,0.7246943765281174
Arrozal del italiano,2024,-0.35114700419334627,3.596863534997482e-4,13884,12,5,0,0.9987770663981008,8.632472483993957e-4,3.596863534997482e-4,0
Lucio del Cuquero Chico,2024,0.1818929540000725,0.26783095587255035,3738,1754,933,1076,0.4983335555259299,0.2338354886015198,0.12438341554459405,0.14344754032795629
Pajas (Acebuche),2024,-0.5234815617427047,0,230,0,0,0,1,0,0,0
La Rocina,2024,-0.14795005937911518,0.15172413793103448,320,49,66,0,0.735632183908046,0.11264367816091954,0.15172413793103448,0
Hato Blanco nuevo,2024,-0.2671729030160692,1.8760552810956162e-4,15723,265,3,0,0.9832405728222124,0.016571821649677944,1.8760552810956162e-4,0
Hato Blanco viejo,2024,-0.2100364529436468,0.04721804511278196,5993,343,151,163,0.901203007518797,0.05157894736842105,0.022706766917293234,0.024511278195488723
Caracoles Este,2024,-0.4361549682046134,0.0013482388629852255,17721,56,24,0,0.9955058704567159,0.0031458906802988595,0.0013482388629852255,0
Entremuros zona 1,2024,-0.3918710713350288,0,7773,31,0,0,0.9960276781137878,0.003972321886212199,0,0
Entremuros zona 2,2024,-0.4600111508581072,1.2729124236252545e-4,7841,14,1,0,0.9980906313645621,0.0017820773930753565,1.2729124236252545e-4,0
Entremuros zona 3,2024,-0.40434445786259576,0.06310541310541311,6476,101,116,327,0.9225071225071225,0.014387464387464388,0.016524216524216526,0.04658119658119658
Entremuros zona 4,2024,-0.4484070627933635,0,4249,13,0,0,0.9969497888315345,0.003050211168465509,0,0
Entremuros zona 5,2024,-0.49824566170317,0,4942,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2024,-0.4845599765265641,0,3364,0,0,0,1,0,0,0
Veta Adalid,2024,-0.41160583603913414,0,10352,0,0,0,1,0,0,0
Cantarita,2024,-0.1936346785629326,0.020243447169860925,34030,3237,770,0,0.8946552041433341,0.08510134868680495,0.020243447169860925,0
Gaveta 4,2024,0.7875272225519682,0.8862453531598513,85,68,70,1122,0.06319702602230483,0.05055762081784387,0.05204460966542751,0.8342007434944237
Gaveta 2,2024,0.7283442029139927,0.8239038189533239,137,112,121,1044,0.09688826025459689,0.07920792079207921,0.08557284299858557,0.7383309759547383
B5,2024,0.6533768544239791,0.739961759082218,164,108,66,708,0.15678776290630975,0.10325047801147227,0.06309751434034416,0.6768642447418738
Gaveta 3,2024,0.761049822283091,0.8421474358974359,106,91,63,988,0.08493589743589744,0.07291666666666667,0.05048076923076923,0.7916666666666666
B1,2024,0.5967368830514223,0.7114716106604867,209,40,53,561,0.2421784472769409,0.046349942062572425,0.06141367323290846,0.6500579374275782
A3,2024,0.7129403158490389,0.7800904977375566,120,123,66,796,0.1085972850678733,0.11131221719457013,0.05972850678733032,0.7203619909502262
B6,2024,0.7157290970633938,0.7971291866028708,97,115,61,772,0.09282296650717703,0.11004784688995216,0.05837320574162679,0.738755980861244
B8,2024,0.680444001962088,0.8043875685557587,66,41,56,384,0.1206581352833638,0.07495429616087751,0.10237659963436929,0.7020109689213894
B7,2024,0.7594428085417521,0.8584905660377359,97,53,83,827,0.09150943396226414,0.05,0.07830188679245283,0.780188679245283
A4,2024,0.6934261858724852,0.7929342492639843,110,101,67,741,0.10794896957801767,0.09911678115799803,0.06575073601570167,0.7271835132482827
B2,2024,0.6388203178611725,0.7339449541284404,159,73,65,575,0.1823394495412844,0.08371559633027523,0.07454128440366972,0.6594036697247706
A8,2024,0.6979715582125455,0.8059149722735675,41,64,59,377,0.07578558225508318,0.11829944547134935,0.10905730129390019,0.6968576709796673
A7,2024,0.7451470305772655,0.8555176336746303,56,71,106,646,0.06370875995449374,0.080773606370876,0.12059158134243458,0.7349260523321957
A6,2024,0.717967734309623,0.7905811623246493,119,90,48,741,0.11923847695390781,0.09018036072144289,0.04809619238476954,0.7424849699398798
A5,2024,0.6044819022524942,0.7193675889328063,179,105,118,610,0.17687747035573123,0.10375494071146245,0.116600790513834,0.6027667984189723
B4,2024,0.6786264171880828,0.7793103448275862,142,82,64,727,0.1399014778325123,0.08078817733990148,0.06305418719211822,0.716256157635468
B3,2024,0.6719299137601926,0.7407054337464252,147,125,57,720,0.14013346043851288,0.11916110581506197,0.05433746425166826,0.6863679694947569
A2,2024,0.6748579366549935,0.7882623705408516,119,65,92,593,0.13693901035673187,0.07479861910241657,0.10586881472957423,0.6823935558112774
A1,2024,0.7008419640504036,0.7801418439716312,113,73,54,606,0.13356973995271867,0.08628841607565012,0.06382978723404255,0.7163120567375887
C1,2024,0.13959043684675407,0.2688284518828452,526,173,160,97,0.5502092050209205,0.1809623430962343,0.16736401673640167,0.10146443514644352
C8,2024,0.5833531348415666,0.7158634538152611,211,72,97,616,0.21184738955823293,0.07228915662650602,0.09738955823293173,0.6184738955823293
C7,2024,0.6544922898812208,0.7696127110228401,167,65,101,674,0.16583912611717974,0.06454816285998013,0.1002979145978153,0.6693147964250248
C6,2024,0.7056921769776997,0.797752808988764,167,139,133,1074,0.11037673496364839,0.09187045604758758,0.08790482485128882,0.7098479841374752
D5,2024,0.7274892936461549,0.8387850467289719,133,143,183,1253,0.07768691588785047,0.08352803738317757,0.10689252336448599,0.731892523364486
C4,2024,0.6872112370162003,0.7738693467336684,201,114,96,982,0.14429289303661164,0.08183776022972003,0.06891600861450108,0.7049533381191673
E3,2024,0.6242475433900336,0.7584415584415585,47,46,69,223,0.12207792207792208,0.11948051948051948,0.17922077922077922,0.5792207792207792
E4,2024,0.6946694528133209,0.8217967599410898,63,58,97,461,0.09278350515463918,0.08541973490427099,0.14285714285714285,0.678939617083947
D6,2024,0.6961377538683227,0.7940119760479042,83,89,81,582,0.09940119760479042,0.10658682634730539,0.09700598802395209,0.6970059880239521
C5,2024,0.6995160008141498,0.7937871777924653,196,116,129,1072,0.12954395241242564,0.07666886979510905,0.08526107072042301,0.7085261070720423
D4,2024,0.7614847825018745,0.81796875,86,147,83,964,0.0671875,0.11484375,0.06484375,0.753125
D3,2024,0.7012096443709603,0.7924170616113744,111,108,93,743,0.1052132701421801,0.1023696682464455,0.0881516587677725,0.704265402843602
C3,2024,0.6233119740004892,0.7021791767554479,217,152,94,776,0.1751412429378531,0.12267958030669895,0.07586763518966909,0.6263115415657788
C2,2024,-0.0096459794758942,0.1028971028971029,729,169,62,41,0.7282717282717283,0.16883116883116883,0.061938061938061936,0.04095904095904096
C0,2024,0.2840042943042747,0.3942307692307692,224,91,63,142,0.4307692307692308,0.175,0.12115384615384615,0.27307692307692305
Almajal-Perimetro-Pasto,2024,-0.2688732370372335,0.039977954892318125,66808,1127,750,2079,0.9440958679554575,0.015926177152224295,0.010598609462438529,0.0293793454298796
La Dehesilla,2024,0.6458057204742942,0.7942776546443683,488,533,777,3165,0.09832762442071327,0.10739472093491839,0.15655853314527504,0.6377191214990933
San Carlos,2024,0.2445923731314323,0.3342760180995475,905,272,140,451,0.5118778280542986,0.15384615384615385,0.07918552036199095,0.25509049773755654
Santa Teresa,2024,0.5874744036430788,0.7067913786091907,1153,289,311,3165,0.23444489629930867,0.05876372509150061,0.06323708824725498,0.6435542903619358
Los Portugueses,2024,0.6372309546006842,0.780953689707297,643,951,1364,4319,0.08836058815445925,0.13068572213824378,0.18743987907104576,0.5935138106362512
Los Riacheros,2024,-0.18069282202024517,0.05437553101104503,1005,108,49,15,0.8538657604078165,0.09175870858113849,0.041631265930331354,0.012744265080713678
Laguna del Tarelo,2024,0.25271342229101956,0.5622641509433962,93,23,143,6,0.35094339622641507,0.08679245283018867,0.539622641509434,0.022641509433962263
Marisma de Henares,2024,-0.07414440207603011,0.18237254484861376,10294,1237,1123,1449,0.7299156207899029,0.08771183436148337,0.07962844784797561,0.10274409700063816
Lagunas de Bonanza,2024,-0.12859617793307973,0.14084507042253522,56,5,10,0,0.7887323943661971,0.07042253521126761,0.14084507042253522,0
Guadiamar encauzado,2025,-0.01282268447337619,0.12442462600690449,4877,1210,547,318,0.7015247410817032,0.17405063291139242,0.07868239355581128,0.04574223245109321
Lucios FAO,2025,-0.15127368103375763,0.09239940387481371,505,104,62,0,0.7526080476900149,0.15499254843517138,0.09239940387481371,0
Lucio del Lobo Grande,2025,0.13144556887237296,0.2192,422,554,262,12,0.3376,0.4432,0.2096,0.0096
Marisma gallega,2025,-0.27887633015442476,0.005185215912390592,23409,573,95,30,0.9710457543452109,0.023769029742398473,0.00394076409341685,0.001244451818973742
Laguna de los Mimbrales,2025,-0.4746327753587862,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2025,-0.10409687803228396,0.304140127388535,401,36,119,72,0.6385350318471338,0.05732484076433121,0.18949044585987262,0.11464968152866242
Caracoles Oeste,2025,-0.4559225704763484,5.018568704205561e-5,19843,82,1,0,0.9958345879755094,0.00411522633744856,5.018568704205561e-5,0
Lucio del Cuquero Grande,2025,0.4887914923005745,0.8514739229024944,200,62,1342,160,0.11337868480725624,0.035147392290249435,0.7607709750566893,0.09070294784580499
Esparragosilla,2025,0.23898802810323688,0.3911917098445596,983,192,141,614,0.5093264248704663,0.09948186528497409,0.07305699481865285,0.31813471502590673
Gaveta 1,2025,0.6842503951601792,0.8112469437652812,203,183,213,1446,0.09926650366748166,0.08948655256723716,0.10415647921760392,0.7070904645476772
Arrozal del italiano,2025,-0.28891310143414345,2.1581181209984893e-4,13852,46,3,0,0.9964750737357024,0.0033091144521976835,2.1581181209984893e-4,0
Lucio del Cuquero Chico,2025,0.10047188324394384,0.22543660845220637,4324,1486,1137,554,0.5764564724703373,0.19810691907745634,0.15157978936141847,0.0738568190907879
Pajas (Acebuche),2025,-0.5156529517524832,0,230,0,0,0,1,0,0,0
La Rocina,2025,-0.03409291225768504,0.10804597701149425,279,109,47,0,0.6413793103448275,0.25057471264367814,0.10804597701149425,0
Hato Blanco nuevo,2025,-0.2150222103578957,0.012381964855231067,14423,1370,197,1,0.9019448439747358,0.08567319117003315,0.012319429679194548,6.253517603652055e-5
Hato Blanco viejo,2025,-0.0427839825520038,0.1144360902255639,4356,1533,681,80,0.6550375939849624,0.2305263157894737,0.10240601503759399,0.012030075187969926
Caracoles Este,2025,-0.24691139939251364,0.005673838548396157,15627,2073,101,0,0.877872029661255,0.11645413179034886,0.005673838548396157,0
Entremuros zona 1,2025,-0.1960952090038027,0.003459764223475141,6569,1208,27,0,0.8417478216299333,0.15479241414659148,0.003459764223475141,0
Entremuros zona 2,2025,-0.12377754892238564,0.0029276985743380856,7435,398,16,7,0.9464103869653768,0.05066191446028513,0.002036659877800407,8.910386965376783e-4
Entremuros zona 3,2025,-0.08420701706278783,0.07236467236467237,5916,596,196,312,0.8427350427350427,0.0849002849002849,0.02792022792022792,0.044444444444444446
Entremuros zona 4,2025,-0.11365386805873531,0.003754106053496011,3880,366,16,0,0.9103707179727827,0.08587517597372125,0.003754106053496011,0
Entremuros zona 5,2025,-0.26058299990418965,0,4704,238,0,0,0.9518413597733711,0.04815864022662889,0,0
"Brazo de la Torre, Parque Natural",2025,-0.4373833784212546,0.0014863258026159335,3355,4,5,0,0.9973246135552913,0.0011890606420927466,0.0014863258026159335,0
Veta Adalid,2025,-0.3955119612909197,0,10347,5,0,0,0.9995170015455951,4.829984544049459e-4,0,0
Cantarita,2025,-0.06912637245940804,0.05034571601335542,30244,5878,1367,548,0.7951205405263296,0.15453374346031495,0.03593869127428556,0.014407024739069853
Gaveta 4,2025,0.7571921029323581,0.8884758364312267,66,84,88,1107,0.04907063197026022,0.06245353159851301,0.0654275092936803,0.8230483271375465
Gaveta 2,2025,0.7345711635219775,0.8422913719943423,78,145,139,1052,0.055162659123055166,0.10254596888260255,0.0983026874115983,0.743988684582744
B5,2025,0.6687929443500132,0.768642447418738,142,100,88,716,0.13575525812619502,0.09560229445506692,0.0841300191204589,0.6845124282982792
Gaveta 3,2025,0.760206090933374,0.8597756410256411,72,103,77,996,0.057692307692307696,0.08253205128205128,0.06169871794871795,0.7980769230769231
B1,2025,0.596551798222011,0.7219003476245655,179,61,60,563,0.2074159907300116,0.07068366164542295,0.06952491309385864,0.6523754345307068
A3,2025,0.684557634970726,0.7864253393665158,80,156,79,790,0.07239819004524888,0.1411764705882353,0.07149321266968325,0.7149321266968326
B6,2025,0.7131093157102979,0.8239234449760765,87,97,82,779,0.08325358851674641,0.09282296650717703,0.0784688995215311,0.7454545454545455
B8,2025,0.686082930599201,0.8263254113345521,59,36,62,390,0.10786106032906764,0.06581352833638025,0.113345521023766,0.7129798903107861
B7,2025,0.7763370089809416,0.8716981132075472,82,54,82,842,0.07735849056603773,0.0509433962264151,0.07735849056603773,0.7943396226415095
A4,2025,0.6377194857587096,0.7821393523061825,83,139,128,669,0.08145240431795878,0.1364082433758587,0.1256133464180569,0.6565260058881256
B2,2025,0.6262990447953447,0.7431192660550459,142,82,78,570,0.1628440366972477,0.09403669724770643,0.08944954128440367,0.6536697247706422
A8,2025,0.7312245984708281,0.8502772643253235,28,53,71,389,0.051756007393715345,0.09796672828096119,0.13123844731977818,0.7190388170055453
A7,2025,0.6452804884684737,0.838452787258248,55,87,229,508,0.06257110352673492,0.09897610921501707,0.2605233219567691,0.5779294653014789
A6,2025,0.6120100127485494,0.7705410821643287,142,87,226,543,0.14228456913827656,0.0871743486973948,0.22645290581162325,0.5440881763527055
A5,2025,0.5498075823689887,0.7104743083003953,156,137,217,502,0.1541501976284585,0.13537549407114624,0.21442687747035574,0.49604743083003955
B4,2025,0.688738513111291,0.7940886699507389,110,99,60,746,0.10837438423645321,0.09753694581280788,0.059113300492610835,0.734975369458128
B3,2025,0.6510451817767993,0.7550047664442326,115,142,74,718,0.109628217349857,0.13536701620591038,0.07054337464251668,0.684461391801716
A2,2025,0.6447609791747418,0.7894131185270425,114,69,95,591,0.13118527042577677,0.07940161104718067,0.1093210586881473,0.6800920598388953
A1,2025,0.686693695496599,0.7907801418439716,76,101,61,608,0.08983451536643026,0.11938534278959811,0.07210401891252956,0.7186761229314421
C1,2025,0.16769081445363054,0.2709205020920502,493,204,166,93,0.5156903765690377,0.21338912133891214,0.17364016736401675,0.09728033472803348
C8,2025,0.5727177937206035,0.7128514056224899,198,88,129,581,0.19879518072289157,0.08835341365461848,0.12951807228915663,0.5833333333333334
C7,2025,0.6736829478715957,0.785501489572989,151,65,97,694,0.1499503475670308,0.06454816285998013,0.09632571996027806,0.689175769612711
C6,2025,0.7171830667177497,0.8142762723066754,155,126,117,1115,0.1024454725710509,0.08327825512227363,0.07732980832782552,0.73694646397885
D5,2025,0.7515684428060381,0.8598130841121495,101,139,174,1298,0.05899532710280374,0.08119158878504673,0.10163551401869159,0.758177570093458
C4,2025,0.6864148896438473,0.7832017229002154,169,133,101,990,0.12132089016511127,0.09547738693467336,0.07250538406317301,0.7106963388370423
E3,2025,0.6260215452563731,0.7740259740259741,43,44,72,226,0.11168831168831168,0.11428571428571428,0.18701298701298702,0.587012987012987
E4,2025,0.7166679078674926,0.8468335787923417,52,52,106,469,0.07658321060382917,0.07658321060382917,0.1561119293078056,0.6907216494845361
D6,2025,0.6956202305100773,0.8083832335329342,70,90,87,588,0.08383233532934131,0.10778443113772455,0.10419161676646707,0.704191616766467
C5,2025,0.7018681104168468,0.7957699933906147,157,152,129,1075,0.1037673496364838,0.10046265697290152,0.08526107072042301,0.7105089226701917
D4,2025,0.7519378387794358,0.81953125,78,153,87,962,0.0609375,0.11953125,0.06796875,0.7515625
D3,2025,0.7293050658404864,0.809478672985782,65,136,77,777,0.061611374407582936,0.12890995260663507,0.07298578199052133,0.7364928909952607
